shape,demo,method,parameters_per_dim,total_parameters,mean_l2,rmse,max_l2,frobenius_per_point,mean_l2_over_bbox_percent
Multi_Models_3,4,fourier,12,24,0.12368408715884646,0.1509474701305856,0.8489027431076435,0.004773378126528846,0.4173606648773498
Multi_Models_3,5,fourier,12,24,0.0795759842857967,0.09005985164429996,0.19728501654029676,0.0028479425693284824,0.23719457077874012
Multi_Models_3,6,fourier,12,24,0.08674073935509315,0.09875636552977039,0.23569759681818056,0.0031229504851421554,0.2694798008829526
Multi_Models_4,0,fourier,12,24,0.14465323817252976,0.16852954756193844,0.4794592622741749,0.005329372233334024,0.3443874886287966
Multi_Models_4,1,fourier,12,24,0.2018338550395887,0.2184848610140793,0.391335127412633,0.006909097950698162,0.4729512089914237
Multi_Models_4,2,fourier,12,24,0.3323850881112433,0.4499479210030738,1.5398120712430077,0.014228602588272271,0.7167930551665739
Multi_Models_4,3,fourier,12,24,0.1419927531025289,0.16329262136054318,0.7150403233437652,0.005163766085987796,0.30408113587562496
Multi_Models_4,4,fourier,12,24,0.12232292353328675,0.13873686526255583,0.3661569996938499,0.004387244896615708,0.4736378854689724
Multi_Models_4,5,fourier,12,24,0.09761078453974233,0.10765295464142853,0.23544314800846033,0.003404285335137093,0.37595592336925665
Multi_Models_4,6,fourier,12,24,0.13685420745433577,0.17620387405559587,1.0895807412460132,0.005572055745611335,0.4896618431852382
NShape,0,fourier,12,24,0.2235938295075376,0.24779164898788505,0.8180666030642394,0.007835859959706735,0.3671913218478256
NShape,1,fourier,12,24,0.26857583799473955,0.3259866389664772,0.9250797240159228,0.010308602659170657,0.4258179059261136
NShape,2,fourier,12,24,0.2982475358772555,0.3360007431781169,0.8351691057990388,0.01062527643952132,0.4664215868698152
NShape,3,fourier,12,24,0.27444134254962027,0.2959111488383155,0.7508647157982605,0.009357532153661653,0.40930053464319405
NShape,4,fourier,12,24,0.27492915754557573,0.31890474009225067,1.4469099957434557,0.010084653353155277,0.4310750540993952
NShape,5,fourier,12,24,0.320425071837642,0.35537571447433625,0.9364197459448247,0.0112379668284857,0.4885001812265457
NShape,6,fourier,12,24,0.5166676985343138,0.5969172467481824,1.5135993362418663,0.018876180743609933,0.7542082993242228
PShape,0,fourier,12,24,0.1585099875194522,0.17941584249903264,0.5233284694769312,0.0056736271061497935,0.28181362079205896
PShape,1,fourier,12,24,0.19432480320229853,0.219678650114096,0.5180984728841288,0.006946848876717516,0.3095196449859412
PShape,2,fourier,12,24,0.19641600992641894,0.2319000640157385,0.5118617159005657,0.007333323918285869,0.30824016656861813
PShape,3,fourier,12,24,0.1687454495060471,0.1829708263917893,0.3382917873605224,0.005786045567613023,0.263968282527109
PShape,4,fourier,12,24,0.17575598074519563,0.2111856211076748,0.649554401730994,0.006678275717775838,0.29961187888572033
PShape,5,fourier,12,24,0.249608834181112,0.2900863945145015,0.7163664632960383,0.009173337248919992,0.3974687687943096
PShape,6,fourier,12,24,0.1569900506642986,0.19207429243843496,0.5519517169201299,0.00607392244070711,0.24182417270748405
RShape,0,fourier,12,24,0.13022080361388463,0.1427572082982861,0.5268469776182059,0.0045143793062967395,0.2088259768763121
RShape,1,fourier,12,24,0.19307765738310478,0.21692845020961107,0.3697254180861324,0.006859879919528016,0.3059175966227791
RShape,2,fourier,12,24,0.14699295813929966,0.1750385580538871,0.4770385457651441,0.0055352052180189315,0.2340288498462243
RShape,3,fourier,12,24,0.15589655325766535,0.1829797854151369,0.5518683054588487,0.005786328876806913,0.25604001354428246
RShape,4,fourier,12,24,0.1549676785086496,0.19140529859430172,0.8992122354573019,0.006052766997826184,0.24778710119375594
RShape,5,fourier,12,24,0.20636795202847416,0.24170110859181757,0.7689065245323096,0.007643260161378363,0.31513179572370836
RShape,6,fourier,12,24,0.16403469625269168,0.18105487038543233,0.5476526854850434,0.0057254577188453415,0.25714736383503356
Saeghe,0,fourier,12,24,0.09873699820505223,0.1163966500886552,0.3140328505750144,0.0036807852629379013,0.18422495304881245
Saeghe,1,fourier,12,24,0.13956849612566094,0.15391428212299996,0.30219342728882487,0.004867196959384161,0.25918471912805885
Saeghe,2,fourier,12,24,0.1140964516572639,0.12345735982522234,0.35069676237347,0.0039040645095866976,0.20809136613251375
Saeghe,3,fourier,12,24,0.14731300159485364,0.17661129589185665,0.4755168058874498,0.005584939555322057,0.27314232345771633
Saeghe,4,fourier,12,24,0.11172788534292545,0.1257328416290552,0.28463432451117954,0.0039760215623305005,0.20132308244223687
Saeghe,5,fourier,12,24,0.12011141945136944,0.13425490092732495,0.30426330795641243,0.004245512739705987,0.21126583913371225
Saeghe,6,fourier,12,24,0.13686680256923497,0.16485027488905185,0.4746966406449094,0.00521302341554265,0.23460761068852148
Sharpc,0,fourier,12,24,0.15503277640067495,0.17836262338405398,1.0398501589832685,0.005640321393364201,0.2890676102932883
Sharpc,1,fourier,12,24,0.1110100625080822,0.13339472587198023,0.5773480896779816,0.00421831161609248,0.20907565073193693
Sharpc,2,fourier,12,24,0.21998592797483965,0.255127101486563,1.164234993258458,0.008067827335344691,0.3692438035410044
Sharpc,3,fourier,12,24,0.11940294143905059,0.14430508790208207,0.3723604227727838,0.004563327557213884,0.2031619255723961
Sharpc,4,fourier,12,24,0.13924742082132932,0.15888776181513542,0.3495515500394192,0.005024472196621573,0.2377087567493379
Sharpc,5,fourier,12,24,0.24685194747083478,0.28759050225597405,0.70033136343103,0.009094410205606706,0.42344665440312207
Sharpc,6,fourier,12,24,0.2724207391058582,0.32951960769204186,0.9561040884984097,0.010420324939919925,0.4389501866085232
Sine,0,fourier,12,24,0.15976243353148062,0.19793348427269503,0.5278255424685802,0.006259206355148326,0.3195149135917342
Sine,1,fourier,12,24,0.154398177136607,0.1713036630787598,0.5561428266581859,0.005417097468589729,0.2990793306548884
Sine,2,fourier,12,24,0.17338230879012093,0.2091279631397669,0.9008766582605534,0.006613206859534011,0.3290560931284951
Sine,3,fourier,12,24,0.13655591779725412,0.15186839692808182,0.3400043082206082,0.0048025003889125735,0.24183369028286247
Sine,4,fourier,12,24,0.18986130978234134,0.21400058348702905,0.4644700985112453,0.006767292644240301,0.3680106183994397
Sine,5,fourier,12,24,0.18726744413521518,0.22909096427501816,1.3689440810256883,0.007244492384733222,0.3570922305078068
Sine,6,fourier,12,24,0.18411811297004993,0.21390548526080155,0.6145134396284492,0.006764285374277093,0.3390158425033174
Snake,0,fourier,12,24,0.3478564142694794,0.3889699298116086,1.3757050874130872,0.012300309195205125,0.6125194068592902
Snake,1,fourier,12,24,0.21671484118993567,0.24815760041271082,0.6964394988573522,0.007847432359861068,0.37857882788262776
Snake,2,fourier,12,24,0.22025127812987733,0.2501246359944496,0.5624475486288945,0.007909635486629957,0.37097303849790136
Snake,3,fourier,12,24,0.2230514901122869,0.26268432001741976,0.6696102783223203,0.00830680756867608,0.38681767970399555
Snake,4,fourier,12,24,0.21956298956931078,0.25889314947763037,1.196459653486774,0.008186920229637433,0.36710632907358276
Snake,5,fourier,12,24,0.17816648873829832,0.20290869856939436,0.6278897242029978,0.006416536445398353,0.30892500966878833
Snake,6,fourier,12,24,0.2382040140961399,0.27692478401216986,1.049767774947191,0.008757130580286385,0.39656357713957185
Spoon,0,fourier,12,24,0.11491291205740922,0.1261361966125216,0.34501816748137737,0.003988776766863835,0.22617198878015704
Spoon,1,fourier,12,24,0.10203558234979096,0.12031353140222797,0.5985994362589149,0.003804647925692323,0.19143280849587962
Spoon,2,fourier,12,24,0.16632255857095363,0.19459371311832144,0.527478001328598,0.006153593518032823,0.3156326278662713
Spoon,3,fourier,12,24,0.14274327229670125,0.16980222697635325,0.5574560614109668,0.005369617890141624,0.2630630458567557
Spoon,4,fourier,12,24,0.11327977011497044,0.12989119650154546,0.4363634848141351,0.004107520289493784,0.21670169654438665
Spoon,5,fourier,12,24,0.3022695477918145,0.38945184839029773,1.3875142680170478,0.012315548798759212,0.57269859705488
Spoon,6,fourier,12,24,0.1727132490044052,0.2172525412376013,1.015251285952232,0.006870128577704762,0.3291354795961814
Sshape,0,fourier,12,24,0.3558214785102557,0.4220902993596514,1.6423629927473335,0.013347667242388093,0.6071178536251366
Sshape,1,fourier,12,24,0.32483891099142637,0.3755601304405874,1.0395600004145327,0.011876254105421919,0.5446683164939258
Sshape,2,fourier,12,24,0.17725487473013538,0.2165462799082588,1.024127340579013,0.006847794633464556,0.27513463364482255
Sshape,3,fourier,12,24,0.24436904508836818,0.2830262235609943,0.7675844324068346,0.008950075040087538,0.3712730380742921
Sshape,4,fourier,12,24,0.20023414688635943,0.2403533509333165,0.7786361956773802,0.007600640322030374,0.3037518544178799
Sshape,5,fourier,12,24,0.2204110057902469,0.24880605476121884,0.47332089267627586,0.007867938286860327,0.3365316523694616
Sshape,6,fourier,12,24,0.31911426053029246,0.37261069717423023,0.9618469915111408,0.011782984836138334,0.4785692761588328
Trapezoid,0,fourier,12,24,0.15757725228330854,0.1859966897232269,0.8070838803175384,0.0058817317677703,0.32139869817555616
Trapezoid,1,fourier,12,24,0.11498065787244258,0.13424437277391868,0.3964979640820498,0.0042451798102627935,0.2094312580362185
Trapezoid,2,fourier,12,24,0.11121698795047277,0.13959156299161427,0.6496371455124677,0.0044142728119636885,0.22093315421004736
Trapezoid,3,fourier,12,24,0.12707394405694175,0.14816097266214778,0.3367342016284916,0.004685261339583279,0.2302690886003166
Trapezoid,4,fourier,12,24,0.13718110193959035,0.1513310826306643,0.289516762141586,0.004785509018920448,0.2507316987230223
Trapezoid,5,fourier,12,24,0.13417537275574767,0.16294874234497347,0.8075950927640411,0.005152891676700428,0.23987594770894552
Trapezoid,6,fourier,12,24,0.18118671875617987,0.20810027797061617,0.49683619122667183,0.0065807086010130945,0.33236018686781166
WShape,0,fourier,12,24,0.15278161475769897,0.17415497335969032,0.6996121832257988,0.00550726381662568,0.31022875811907624
WShape,1,fourier,12,24,0.3005334509737038,0.3356475172776167,0.7218626417715647,0.010614106455779874,0.5709613598803054
WShape,2,fourier,12,24,0.20708661274090542,0.24805614043482635,1.0324366152881304,0.007844223913646416,0.403125738260763
WShape,3,fourier,12,24,0.20274232057532196,0.2623026359876908,1.3248817064290976,0.008294737659871529,0.3746814727780651
WShape,4,fourier,12,24,0.22507502038550617,0.2622333738274248,0.612671367365888,0.008292547398050487,0.39692032132119376
WShape,5,fourier,12,24,0.2879574197361279,0.33832476539239376,1.166247979518717,0.01069876847482075,0.5304487597362073
WShape,6,fourier,12,24,0.2562322140802776,0.29865043168397803,0.8051758442262138,0.009444155883138863,0.4897453282428191
Worm,0,fourier,12,24,0.09826377014858055,0.11044889458226864,0.30335061152290815,0.0034927007192780044,0.1993043515934198
Worm,1,fourier,12,24,0.08563971611481429,0.10418388865735488,0.5498413232417859,0.0032945838365062317,0.17266296437424097
Worm,2,fourier,12,24,0.11436466206558103,0.13915615892772912,0.6966591352656343,0.004400504126519984,0.22905211262026615
Worm,3,fourier,12,24,0.11596186712931911,0.13183384417189836,0.5061555068130318,0.0041689522027891345,0.22916606882601986
Worm,4,fourier,12,24,0.1169744783916713,0.13301305568021587,0.2709458021269246,0.004206242144882794,0.22879302669265664
Worm,5,fourier,12,24,0.09145330183014125,0.10376107358867138,0.4262837333084247,0.0032812132500454278,0.174956108561017
Worm,6,fourier,12,24,0.13145045328372032,0.14915890911831642,0.3337207803605224,0.004716818861199375,0.25712518866468875
Zshape,0,fourier,12,24,0.20645822314775286,0.23875360658249514,1.1697756010470424,0.007550051963804544,0.3671457901061563
Zshape,1,fourier,12,24,0.18151458668761658,0.20415905319866637,0.4343754780355154,0.006456076130512703,0.2999522792009171
Zshape,2,fourier,12,24,0.3109892404176952,0.38070166835878155,1.4901268418207545,0.012038843810398058,0.551561543683091
Zshape,3,fourier,12,24,0.2217506995310822,0.24530592174445653,0.9924715631851431,0.007757254362395076,0.3561872563038333
Zshape,4,fourier,12,24,0.3306741923219581,0.3709577925776939,0.9191145043229136,0.01173071540333817,0.5468038800464067
Zshape,5,fourier,12,24,0.22862288407490086,0.27254924606019365,0.7774356792367015,0.00861876392111885,0.34385580018884004
Zshape,6,fourier,12,24,0.5532060387576366,0.6657263612040064,1.7207284259128817,0.021052115998206146,0.8722001480636475
heee,0,fourier,12,24,0.24009342379362644,0.2923143298368339,0.9148801715460689,0.00924379074990111,0.44375188220922973
heee,1,fourier,12,24,0.2478229249737042,0.27610528049920313,0.5911593189058635,0.008731215603771542,0.41747128423383406
heee,2,fourier,12,24,0.25465298999955077,0.29106769170070784,1.2072839368551094,0.009204368590619256,0.44783064962309643
heee,3,fourier,12,24,0.19112902291738193,0.20514098812561207,0.4053516929426024,0.006487127639344899,0.32511854170475807
heee,4,fourier,12,24,0.23318961752779124,0.2719535877104566,0.971287764951638,0.008599927550194187,0.3841325397265448
heee,5,fourier,12,24,0.2487712003629867,0.3009760707490227,0.7423405749393918,0.009517699047748922,0.41232318089667175
heee,6,fourier,12,24,0.30836654680853826,0.36875750660494444,0.9065484416741988,0.011661136251562093,0.4879995320447542
Angle,0,fourier,17,34,0.06513353607431875,0.07543133148773785,0.38541406230224867,0.002385348144404291,0.11071417638541092
Angle,1,fourier,17,34,0.07009465243857055,0.08185573186375467,0.36876195050038346,0.0025885055222948433,0.11749783140366937
Angle,2,fourier,17,34,0.05559538853661621,0.06472675001548288,0.2578758464781398,0.0020468395558926483,0.09274457499796707
Angle,3,fourier,17,34,0.09949153476764312,0.11104115326643152,0.38849266914311764,0.0035114295833376945,0.15764751792905984
Angle,4,fourier,17,34,0.08396982395375198,0.10070479369355173,0.3838792727129849,0.0031845651936898414,0.13294165868258567
Angle,5,fourier,17,34,0.10864032273376595,0.127130441934108,0.5142774261197376,0.00402021756455563,0.17584329698707954
Angle,6,fourier,17,34,0.10474488989016853,0.11624186375383176,0.24974041053551507,0.003675890489250787,0.16584296329539905
BendedLine,0,fourier,17,34,0.0686814218909343,0.07738485790053475,0.17635306045635274,0.002447124073741655,0.16001941789770144
BendedLine,1,fourier,17,34,0.049799792346354996,0.05693489363351417,0.36826774528416095,0.0018004394222132477,0.11170365448465219
BendedLine,2,fourier,17,34,0.06830538858890613,0.0792543044933682,0.2989858007386951,0.0025062411657156072,0.14514644153918949
BendedLine,3,fourier,17,34,0.06377735555218729,0.07163634890359419,0.32210322086743337,0.0022653402579386347,0.13195187195156666
BendedLine,4,fourier,17,34,0.05513267758392803,0.06353256654857317,0.1410379819691479,0.0020090761588971383,0.10785518725664212
BendedLine,5,fourier,17,34,0.0904275361033078,0.10358716826832935,0.30864896068202125,0.0032757138809504068,0.16672334750155643
BendedLine,6,fourier,17,34,0.107047437945514,0.12648033608518372,0.31485662420552263,0.003999659412527651,0.20715939119050983
CShape,0,fourier,17,34,0.1178806412834068,0.1359945263917341,0.6417607648430722,0.0043005245271375975,0.22096966226855058
CShape,1,fourier,17,34,0.08457416556100299,0.09166345990918737,0.15957172037637957,0.002898653115245631,0.13845353698832333
CShape,2,fourier,17,34,0.09548744095486163,0.10989375784367443,0.25356889107312136,0.0034751457542100527,0.15015856117082976
CShape,3,fourier,17,34,0.08415355787311415,0.09927140889359315,0.2476030686469788,0.003139237586376502,0.1456100627497166
CShape,4,fourier,17,34,0.09972907259738766,0.11444826710854088,0.30069117748674734,0.0036191719832232233,0.1456531978337795
CShape,5,fourier,17,34,0.11193464596786379,0.12507627891369213,0.35734982011738536,0.00395525922625758,0.1760819021233848
CShape,6,fourier,17,34,0.11758639573578525,0.13160299107739667,0.3047034185012976,0.0041616519869539,0.1779428608865889
DoubleBendedLine,0,fourier,17,34,0.07914901117086187,0.08853472846459053,0.21494404789380295,0.0027997139397264816,0.1772885064029652
DoubleBendedLine,1,fourier,17,34,0.06026907569942382,0.06952978069112727,0.15206203666907622,0.002198724721959585,0.12325801423355684
DoubleBendedLine,2,fourier,17,34,0.07283917215609939,0.08162889532365769,0.27619895489714896,0.0025813323210622584,0.1479067258753677
DoubleBendedLine,3,fourier,17,34,0.07768984008396089,0.08981458592135493,0.38940642933279934,0.002840186586163741,0.1479058228258925
DoubleBendedLine,4,fourier,17,34,0.07165091895869809,0.08122426596137837,0.17865033057770902,0.002568536817132417,0.14060828968069988
DoubleBendedLine,5,fourier,17,34,0.07573358645326851,0.08558579889253029,0.23416907044666252,0.0027064605986551215,0.1384859240140434
DoubleBendedLine,6,fourier,17,34,0.07689956883599405,0.08754969450213562,0.18579045436247926,0.0027685644307866982,0.14107661432474494
GShape,0,fourier,17,34,0.12873333444597035,0.14976866136545058,0.3672218871823764,0.004736100920292874,0.26302875321592006
GShape,1,fourier,17,34,0.12932960041351857,0.16478812871988663,1.1276736266058893,0.005211058181118488,0.22043601940730187
GShape,2,fourier,17,34,0.1172462504429831,0.1337907197269447,0.48756203954299837,0.004230834041303661,0.17596847807604518
GShape,3,fourier,17,34,0.11142335685980918,0.12650609975864788,0.370409536154032,0.004000474131418046,0.16970983562155148
GShape,4,fourier,17,34,0.1229140421732594,0.13716455845556685,0.32855248853814284,0.004337524189708988,0.20844580285078013
GShape,5,fourier,17,34,0.12648161764154014,0.14866958400602995,0.7373025758927402,0.004701345042487947,0.20350721122858903
GShape,6,fourier,17,34,0.19818864868440605,0.2336819508642902,0.6337602748597455,0.0073896721280270975,0.3282080494351799
JShape,0,fourier,17,34,0.09520410901216818,0.13979241199810355,1.0937612194883852,0.00442062421522657,0.19625412276953497
JShape,1,fourier,17,34,0.11308994313384686,0.13791028417390971,0.7993905362978541,0.004361106107506275,0.2122688195437913
JShape,2,fourier,17,34,0.05943955808417751,0.06711963277651418,0.21305034223998892,0.002122509152878761,0.11375361200819725
JShape,3,fourier,17,34,0.060027631055875955,0.073577662881778,0.41086941707709423,0.0023267299961844674,0.10971314817935993
JShape,4,fourier,17,34,0.10404323419808473,0.12445968557342238,0.42997464713035116,0.0039357608328041424,0.18176697731017136
JShape,5,fourier,17,34,0.09136095279613772,0.11450857307487701,0.9928124620647806,0.0036210790253244198,0.15552096536581622
JShape,6,fourier,17,34,0.11007337687872214,0.1259705099840993,0.3990999484695503,0.00398353729562735,0.19634322485743755
JShape_2,0,fourier,17,34,0.10983229654540339,0.13195022062446954,0.6678553778333266,0.00417263234935049,0.24740371272561737
JShape_2,1,fourier,17,34,0.08297803425774365,0.10066496380716819,0.639078505673805,0.0031833056620906644,0.1793433313441806
JShape_2,2,fourier,17,34,0.13707195795007426,0.16082861788785927,0.8957476545623628,0.005085847454625338,0.260412209916514
JShape_2,3,fourier,17,34,0.136456239815081,0.17561331548217776,0.9953713595551137,0.005553380643773926,0.2490230420603989
JShape_2,4,fourier,17,34,0.1268588392474741,0.14994618698004208,0.7862690161314692,0.004741714773144178,0.23084466664910974
JShape_2,5,fourier,17,34,0.09934261063352827,0.11263877236999204,0.2360585349186867,0.0035619507353441713,0.1825116407462038
JShape_2,6,fourier,17,34,0.15026291071760042,0.16757887554772022,0.7165644008901927,0.0052993093446069275,0.2527670652462237
Khamesh,0,fourier,17,34,0.08852878135400932,0.103753366093521,0.5895880273030196,0.0032809695176481283,0.16079621708121258
Khamesh,1,fourier,17,34,0.050386374727724136,0.062269881134677185,0.58867431783268,0.0019691465401353004,0.08804845075699057
Khamesh,2,fourier,17,34,0.06831843441010506,0.0756459421674919,0.21298078846830476,0.0023921347299864885,0.11472957031003997
Khamesh,3,fourier,17,34,0.08279345576347628,0.1005894760522774,0.5540115264541886,0.0031809185296815903,0.13226965141245883
Khamesh,4,fourier,17,34,0.09162855774164035,0.10737854670457672,0.43802451560988126,0.003395607794252299,0.1480492981015274
Khamesh,5,fourier,17,34,0.0930219991476298,0.10665432337646603,0.4123923945573246,0.0033727058417377274,0.16048856898834812
Khamesh,6,fourier,17,34,0.10125240833651353,0.10989726133678132,0.22182026306827077,0.0034752565443898972,0.16386304231579202
LShape,0,fourier,17,34,0.09105468087140471,0.10162353259563436,0.19555569023104022,0.0032136182687456773,0.1602965781494821
LShape,1,fourier,17,34,0.08572911465631917,0.0985894260946219,0.1982634401727602,0.0031176713966784434,0.14998345704870306
LShape,2,fourier,17,34,0.06653432613698683,0.07289005185941529,0.14859466746503983,0.0023049858264354364,0.1107683257556948
LShape,3,fourier,17,34,0.058527134607692065,0.06613770403886059,0.24215333796378252,0.002091457839769168,0.10229887138564372
LShape,4,fourier,17,34,0.09315069919627661,0.1029018128676832,0.4057512542348224,0.0032540410402230164,0.15570214704745283
LShape,5,fourier,17,34,0.096619774832533,0.12091021022828603,0.8091631094306366,0.003823516566911712,0.1565769074093973
LShape,6,fourier,17,34,0.10782679258625112,0.12543066021367616,0.2952089672817045,0.003966465746938789,0.17496554772231263
Leaf_1,0,fourier,17,34,0.07913062740149332,0.10073341608886509,0.6787465988465198,0.0031854703133026405,0.17097716651992284
Leaf_1,1,fourier,17,34,0.10370574938127052,0.12619287052953354,0.6724545618800702,0.003990568953480646,0.19591619520466097
Leaf_1,2,fourier,17,34,0.08397506004158475,0.09547383375827753,0.4616835181347324,0.0030191477162443067,0.15824230554696764
Leaf_1,3,fourier,17,34,0.10208981261564364,0.11874892182133366,0.30286383009351003,0.0037551706264468483,0.19615088317790214
Leaf_1,4,fourier,17,34,0.10182171236855396,0.11203578508530149,0.3896949918992262,0.003542882603146746,0.17811259456447406
Leaf_1,5,fourier,17,34,0.08015650939939327,0.09061094590457194,0.32974940601561875,0.0028653697000075337,0.15530253879177802
Leaf_1,6,fourier,17,34,0.0858559093859757,0.09701423486710005,0.24183359507891428,0.0030678594763855877,0.150946219859485
Leaf_2,0,fourier,17,34,0.087551430824406,0.09619423945468224,0.21013685480655822,0.003041928944644294,0.15614976367091454
Leaf_2,1,fourier,17,34,0.12767452068546983,0.14867143190775384,0.8345141810541304,0.0047014034782713425,0.21779058920324326
Leaf_2,2,fourier,17,34,0.09111735885797499,0.1066514403341302,0.29646246105921675,0.0033726146719340075,0.15118703526845192
Leaf_2,3,fourier,17,34,0.0704682106116023,0.07918186850340683,0.17997935378547586,0.0025039505385871363,0.12340046599685438
Leaf_2,4,fourier,17,34,0.10638714430593524,0.12034166593891579,0.252117176439364,0.0038055376178607937,0.18050208832110648
Leaf_2,5,fourier,17,34,0.1405554564857577,0.16105631340344295,0.7728126824820893,0.005093047819047848,0.2443603599440034
Leaf_2,6,fourier,17,34,0.13903949609963007,0.16667625415622,0.8803308720068433,0.005270765949987615,0.23581884192012376
Line,0,fourier,17,34,0.04109751157234794,0.05563102703441977,0.3764646913672213,0.001759207540031688,0.08029577085707224
Line,1,fourier,17,34,0.03495824055509312,0.03977677075107684,0.16443558909479977,0.0012578519353976928,0.06501305023123656
Line,2,fourier,17,34,0.07170819127163393,0.08074469980893348,0.18709437186373765,0.0025533716038279235,0.1314288438436304
Line,3,fourier,17,34,0.041427758737387736,0.04920892887707126,0.1703635578933062,0.0015561229646877707,0.07825344948816376
Line,4,fourier,17,34,0.05804399672408468,0.07079376279516837,0.19612476235953813,0.0022386953456642027,0.10669010498330002
Line,5,fourier,17,34,0.07212912160502975,0.08526306133991746,0.19410431673179487,0.0026962547411278717,0.13178840141705508
Line,6,fourier,17,34,0.05924968122452417,0.07732090115583061,0.19378328808351955,0.0024451015838917057,0.12091248729249843
Multi_Models_1,0,fourier,17,34,0.07677141175071459,0.10168129499345264,0.3328628915966637,0.003215444876147862,0.26455492579464085
Multi_Models_1,1,fourier,17,34,0.03608753651314628,0.04250109789347069,0.20005089542307664,0.0013440027240115174,0.11585496541254567
Multi_Models_1,2,fourier,17,34,0.06422519751709667,0.07437954917237564,0.22330143220532775,0.00235208786721199,0.21510882904334896
Multi_Models_1,3,fourier,17,34,0.039488644662269146,0.046593883038858974,0.17972724407763796,0.001473427954342821,0.1837504256837761
Multi_Models_1,4,fourier,17,34,0.043220187434675546,0.04938980486022103,0.19138718307045624,0.001561842765495526,0.18948154575010992
Multi_Models_1,5,fourier,17,34,0.039817656111470055,0.0527763158901589,0.14870776793694934,0.0016689336472543895,0.2903263270755074
Multi_Models_1,6,fourier,17,34,0.038520949798566774,0.04865140682675835,0.11601651788057041,0.0015384925694402131,0.28849821543612236
Multi_Models_2,0,fourier,17,34,0.03759267293173558,0.04219184649567894,0.15722676960356904,0.0013342233361453904,0.11341110599646526
Multi_Models_2,1,fourier,17,34,0.07711895053738889,0.10050196299728578,0.3637905616703975,0.0031781511238938597,0.21852261700941156
Multi_Models_2,2,fourier,17,34,0.050323012911343216,0.06263525734439565,0.29909285203524427,0.0019807007503907974,0.15191859341774616
Multi_Models_2,3,fourier,17,34,0.061757034266458906,0.07552291650477111,0.2632225056968986,0.0023882443169379944,0.1765547016969073
Multi_Models_2,4,fourier,17,34,0.04667708442306301,0.05610394431982756,0.4390222501131639,0.0017741624976992134,0.19931585567830246
Multi_Models_2,5,fourier,17,34,0.03585294832891951,0.044207972810799884,0.15834786541141305,0.001397978848209236,0.15335621456854542
Multi_Models_2,6,fourier,17,34,0.053577070405517804,0.06516837991834623,0.16725719825798185,0.0020608051196515194,0.21216729423296474
Multi_Models_3,0,fourier,17,34,0.07866650177245364,0.0914097423028196,0.5311314158203664,0.002890629860059549,0.240658434620812
Multi_Models_3,1,fourier,17,34,0.08900695205657701,0.10588374578748232,0.5783414379624319,0.0033483380387870306,0.25663142654819554
Multi_Models_3,2,fourier,17,34,0.09270481668849814,0.10645969247671198,0.4634082059297741,0.0033665510722750195,0.24753084229306238
Multi_Models_3,3,fourier,17,34,0.09397653007769348,0.10487145215391828,0.2642617433939715,0.0033163265033575285,0.26152973545787617
Multi_Models_3,4,fourier,17,34,0.09048643093770802,0.10761211990277166,0.6658360244480965,0.003402994027318958,0.3053382035316986
Multi_Models_3,5,fourier,17,34,0.038802203079970315,0.043278867840763235,0.10021348909352158,0.0013685979693022527,0.11565891377187534
Multi_Models_3,6,fourier,17,34,0.0409907063438784,0.04990012161318551,0.1849514491693688,0.0015779803981706185,0.12734693600408348
Multi_Models_4,0,fourier,17,34,0.09074936587332191,0.10527342682948465,0.2904081094470141,0.003329038058722498,0.21605424532904935
Multi_Models_4,1,fourier,17,34,0.06777114075761365,0.07943200409418631,0.16642961493820613,0.002511860520494486,0.15880607814657455
Multi_Models_4,2,fourier,17,34,0.19826912062746807,0.2582913695796131,0.7883133452890739,0.00816789027835905,0.4275701101012947
Multi_Models_4,3,fourier,17,34,0.07023331705863739,0.0906407498831098,0.45312611243396583,0.002866312184562678,0.15040645639205513
Multi_Models_4,4,fourier,17,34,0.05339689461888904,0.06329134620844155,0.28235374955113457,0.0020014481019693738,0.20675431495077026
Multi_Models_4,5,fourier,17,34,0.048232531359630966,0.05565202818491227,0.20391279666584836,0.0017598716547220907,0.1857715410161845
Multi_Models_4,6,fourier,17,34,0.07667910090539413,0.0945762483595939,0.7026323138254823,0.0029907635737008013,0.27435641608352035
NShape,0,fourier,17,34,0.1288821686633773,0.14797499599106048,0.5534553297334373,0.00467938024086036,0.21165348783708077
NShape,1,fourier,17,34,0.1524206838795302,0.1655473398949107,0.35042077925332,0.005235066546499775,0.24165783829995505
NShape,2,fourier,17,34,0.16517754751307967,0.19420864338402194,1.0658462212296596,0.006141416543849001,0.2583168829868285
NShape,3,fourier,17,34,0.15330028333538548,0.1806514802547663,0.40636466412768285,0.005712701402859966,0.22863132554010757
NShape,4,fourier,17,34,0.16366640085826573,0.19003666147591883,1.0351033740039046,0.0060094868919827885,0.2566206626975697
NShape,5,fourier,17,34,0.1795205386667095,0.24715654987033406,0.9449158221571538,0.007815776362192495,0.27368587348561096
NShape,6,fourier,17,34,0.1907912575478354,0.21225997050251763,0.49610738176093677,0.006712249628681106,0.2785085080590267
PShape,0,fourier,17,34,0.06479374118213979,0.08398948661474843,0.39401680384396026,0.002655980772108301,0.11519626676496669
PShape,1,fourier,17,34,0.09513328732840155,0.10960646507826398,0.37836845808840985,0.003466060759270198,0.15152785869325452
